Date,Rain,Temp Max,Temp Min
27-07-1952,0.992386878,32.18000031,23.09000015
28-07-1952,0.524742186,32.11999893,23.54999924
29-07-1952,0,30.04999924,23.12999916
30-07-1952,2.242794991,31.84000015,23.04000092
31-07-1952,0.120289318,31.57999992,22.73999977
01-08-1952,0.208938614,32.31000137,22.36000061
02-08-1952,10.87379169,31.10000038,22.60000038
03-08-1952,6.200960159,31.35000038,22.29999924
04-08-1952,1.118328333,27.87999916,22.51000023
05-08-1952,0.445587039,30.77000046,22.38999939
06-08-1952,1.041799188,32.18999863,22.32999992
07-08-1952,2.163860321,32.45999908,23.09000015
08-08-1952,7.484209061,27.31999969,22.47999954
09-08-1952,4.351056576,27.78000069,22.01000023
10-08-1952,2.360677958,27.59000015,22.35000038
11-08-1952,7.047453403,30.62999916,22.31999969
12-08-1952,0.956281841,30.90999985,22.18000031
13-08-1952,2.978980303,31,22.57999992
14-08-1952,8.098945618,29.46999931,22.77000046
15-08-1952,1.037495375,30.23999977,22.51000023
16-08-1952,0,31,23.01000023
17-08-1952,0,31.82999992,23.32999992
18-08-1952,1.375174761,31.73999977,22.75
19-08-1952,5.743060112,31.90999985,23.15999985
20-08-1952,12.81380749,30.87999916,22.68000031
21-08-1952,12.357481,29.18000031,21.47999954
22-08-1952,16.73540306,28.53000069,21.54000092
23-08-1952,0,28.29999924,21.65999985
24-08-1952,0.150361642,30.56999969,23.15999985
25-08-1952,0,30.31999969,22.54000092
26-08-1952,0,30.40999985,22.39999962
27-08-1952,0,30.56999969,22.69000053
28-08-1952,0,31.77000046,22.98999977
29-08-1952,0,31.90999985,23.87000084
30-08-1952,0,32.40000153,23.60000038
31-08-1952,0,31.87000084,23.10000038
01-09-1952,0,30.73999977,22.70999908
02-09-1952,0,30.82999992,22.63999939
03-09-1952,0,30.37000084,22.54000092
04-09-1952,2.333196402,30.64999962,22.61000061
05-09-1952,0.120289318,30.44000053,22.69000053
06-09-1952,4.403781891,30.55999947,22.52000046
07-09-1952,1.142748594,30.73999977,22.36000061
08-09-1952,0,30.68000031,22.39999962
09-09-1952,0.257226557,30.79000092,22.47999954
10-09-1952,1.520264387,30.67000008,22.53000069
11-09-1952,0.410961628,30.72999954,22.51000023
12-09-1952,0,30.84000015,22.57999992
13-09-1952,0,31.18000031,22.64999962
14-09-1952,0,31.45999908,22.75
15-09-1952,0,31.56999969,22.62999916
16-09-1952,0,31.51000023,22.87000084
17-09-1952,0,31.48999977,22.84000015
18-09-1952,1.608869672,31.65999985,22.70999908
19-09-1952,0.442429692,31.53000069,22.79000092
20-09-1952,14.28808308,31.30999947,22.57999992
21-09-1952,1.381891608,31.48999977,22.70000076
22-09-1952,8.939735413,31.37999916,22.65999985
23-09-1952,8.257200241,31.63999939,22.54000092
24-09-1952,1.720877171,31.57999992,22.43000031
